"u_hat","V_u_hat"
0.105387845505754,1.29608364459198e-05
0.0924792127479613,1.08366664532437e-05
0.141768380649474,1.82358571968959e-05
0.0985134707789247,1.96942783769457e-05
0.0673484080093911,1.04500327202308e-05
1.27937688686396,0.00029641540423743
0.737834306108702,9.5090518549312e-05
0.586098233061278,7.29944472185163e-05
0.481487271993509,4.8084670697465e-05
0.460637688189128,3.08088581613257e-05
0.570475704405109,4.97698074904227e-05
0.476211118907205,7.58119027233918e-05
0.629487512440254,6.63815678810044e-05
0.337176077911914,4.85106624214121e-05
0.989629715493215,4.23836834864832e-05
0.825977326049725,6.28056633381013e-05
1.03718393478421,7.51678915965045e-05
1.13265913126498,3.52546156395202e-05
0.209705259281478,4.04119640423027e-05
0.204975385047164,2.95311971486557e-05
0.221114930501147,1.80670951225775e-05
0.233576699364764,1.33439115900897e-05
0.304909925055622,1.85691910739927e-05
0.323140627266846,1.38976669603389e-05
0.302975951979144,8.58540381496582e-06
0.36623944682311,1.84539744437523e-05
0.43757347719915,2.54424819400455e-05
0.452506726569901,1.99395868108692e-05
0.429174109180769,1.87533341589144e-05
0.357064423505525,6.08521174644776e-05
0.337216904991735,5.00251124348667e-05
0.43949390563447,2.52490968429263e-05
0.383092530447724,2.84860931482639e-05
0.337054864545561,2.28610646693393e-05
0.250933622624387,2.24140276908703e-05
0.293257877023254,1.9440746947442e-05
0.31233997428115,9.71583465592294e-06
0.392894865567036,3.22780117206778e-05
0.351336369823838,2.43420645957901e-05
0.376028806969326,1.15314983999633e-05
0.413306835475042,3.47292103791097e-05
0.427430769521534,2.10984656243788e-05
0.445485503017996,2.76643910511876e-05
0.2989184283603,1.98420122728885e-05
0.215396623563083,1.57666706712537e-05
0.259008381900275,3.94798265718003e-05
0.195671220855969,1.88031858263157e-05
0.18087839005653,1.70196746120727e-05
0.172699544188706,1.31311500912203e-05
0.135540475722893,7.83589085750874e-06
0.133549945363102,2.15607723107354e-05
0.154068345504748,9.83681442236769e-06
0.166619670480979,2.74324908015948e-05
0.108482219020274,1.36550049858093e-05
0.108402353614303,1.52067942009634e-05
0.0885732533129381,1.49041460968777e-06
0.0952573660170386,7.40123841893444e-06
0.218702536469939,5.38726244592958e-05
0.296648127442685,6.51249482828244e-06
0.221872661578124,6.22424998958193e-06
0.140397026103072,2.44814365871322e-05
0.193219944297453,1.87171111984404e-05
0.261593242149111,4.44434904910894e-05
0.231556840468797,4.5386300697951e-05
0.131382985182341,6.55798613176075e-06
0.166537624044511,2.42396272263789e-05
0.145169606358293,1.12582936512446e-05
0.0864355490442809,9.02581641174755e-06
0.0742911980794813,6.25115287636482e-06
0.0775577338164718,7.31092413375921e-06
0.989752652172518,7.01390034183949e-05
0.78524784485006,3.95323539759084e-05
0.654166994076251,1.43388009825865e-05
0.482429828113753,2.611969325252e-05
0.550010704080501,2.62071042194128e-05
0.626676684416653,5.8086906729807e-05
0.621649037022078,5.02611345094597e-05
0.892457993612719,4.3851473300627e-05
0.772753835960872,5.30025358467874e-05
0.823052567291457,0.000125195818228836
0.778610841900421,6.63718563012847e-05
0.716558759621885,6.849575241277e-05
0.590554734855571,3.20540681727043e-05
1.0698619605701,5.09464729961772e-05
0.837485700453889,4.93774800260452e-05
1.04346308004526,6.0668659923199e-05
0.805157026817215,7.13806418158137e-05
1.02728793984169,6.56792571827909e-05
1.05177290216227,3.75480361366952e-05
0.870721486802653,8.7578533169239e-05
0.827767401514749,0.000128581267841111
1.01912630629268,5.7947059365242e-05
1.12499784097901,3.82799088245772e-05
0.739847758912906,2.01342938842233e-05
0.842594505358262,9.21366404983411e-05
0.725384856838317,3.51957053306477e-05
0.349902764306121,3.28533309767121e-05
0.611816699094954,3.05315274566866e-05
0.47509241715723,3.50860932165401e-05
0.503216822300116,4.4133325541336e-05
0.533152469332331,4.8831633221772e-05
0.429940208265629,1.63835831326667e-05
0.430988791983327,2.73746561672199e-05
0.462500968792909,3.27449771659725e-05
0.421152467706687,4.56618700545861e-05
0.440227293408054,3.13225351891028e-05
0.445007682615434,6.68257380496981e-05
0.408489253493604,0.000117608532211989
0.455844277464124,4.29939846522879e-05
0.120852898007102,1.93075269980979e-05
0.0883757416917594,1.72848034116127e-05
0.0788793393106526,1.53450378520135e-05
0.0604507475137503,7.99407161963604e-06
0.0521068733042307,8.37530249207361e-06
0.0540155612583948,8.31841806104455e-06
0.0449519052963634,9.41692649140609e-06
0.0308221148690154,2.00750915843642e-05
0.0351304289885183,1.49553636349458e-05
0.0409199909541092,1.12268037620655e-05
0.0455266638895866,3.61718358626316e-06
0.0723724230405108,6.37093270349405e-06
0.068417397915724,4.79404339922092e-06
0.371821664080084,0.000148881549923493
0.303247087125439,0.000106714603476081
0.215029117115142,2.02969807420111e-05
0.135976677660312,7.024859603509e-06
0.237654106371492,3.49565003996847e-05
0.228265795616916,4.89082770620396e-05
0.249816448508304,1.13467729681428e-05
0.185727065309875,1.67985190092899e-05
0.101597144151446,1.19825780433556e-05
0.394468693771811,3.94699085217984e-05
0.138770092341786,4.96590660463084e-06
0.0856341616635532,1.43689379228834e-05
0.102110503924249,8.37276812085488e-06
0.439391923770719,4.11115504021869e-05
0.268269384347866,3.46460601757888e-05
0.257250140151187,2.34736190991047e-05
0.250074227726105,2.45707657979626e-05
0.256324501765709,6.2945810410203e-05
0.207436818404571,1.89508363274463e-05
0.242551019482752,5.64765581372832e-05
0.208813082294765,4.18178418628e-05
0.137705566647483,1.51923472918905e-05
0.144626103625384,1.93539420285785e-05
0.102497896919975,1.08412714452073e-05
0.103330742579443,1.3259630039841e-05
0.104860922043748,5.82550304225438e-06
0.329285877337416,2.10206001391188e-05
0.278362019237356,2.98177558186873e-05
0.31954007830783,1.6174897342441e-05
0.249817577969712,1.53202236396869e-05
0.256391964219706,3.63627790671835e-05
0.304134855345747,1.0471490921884e-05
0.318020250818576,3.04894197968719e-05
0.362390755801962,3.23419992421278e-05
0.31938148884894,2.85342686387935e-05
0.310289161858984,7.04605521291847e-06
0.265533974669457,6.85338073094841e-05
0.261667748166969,4.25521715887229e-05
0.183991354744862,2.28835807583475e-05
0.31624029152109,0.000132004460838787
0.204506463206081,9.03351590173406e-05
0.1780975415344,1.81247658027437e-05
0.222535190072253,3.46843948729578e-05
0.226290112182723,4.29681942777298e-05
0.278638358696543,3.04195978207924e-05
0.358119921360023,3.98666653873438e-05
0.521699642178023,3.41799642241036e-05
0.573507439820869,3.56946246930356e-05
0.44997315356413,8.51550178742519e-06
0.365218532931383,1.98891243777721e-05
0.1089913951321,1.81145906531217e-05
0.437013005549739,4.87234600910243e-05
0.435009545408494,3.82762398853666e-05
0.346142452291752,2.5150742183747e-05
0.329615397731365,2.24410477763436e-05
0.418417137131716,1.24558767963721e-05
0.160515897692724,2.12878831850358e-05
0.389002148777633,2.20067325482389e-05
0.274203069135259,4.35262242996685e-05
0.232393874100302,5.31512379728843e-05
0.286479767564466,1.13263345309936e-05
0.151895490045518,2.31506603712817e-05
0.264939225467557,2.62971645659603e-05
0.125476732556891,1.62125936274709e-05
0.114673804403068,1.51319619956442e-05
0.171626657491528,3.76775716541096e-05
0.166471351889154,3.1105143805017e-05
0.174844364540592,2.47336283508402e-05
0.188205235148592,2.16298014677e-05
0.193861450689269,3.94946109976656e-05
0.143967601588813,2.33514700851503e-05
0.15159815019757,7.58645481894901e-06
0.19054422353502,3.222363514789e-05
0.16885397728031,1.29947870795977e-05
0.173051431405714,3.18468230447942e-05
0.110545837934326,5.98876110705694e-06
0.0700335993147923,7.53159549313439e-06
0.057882137942654,7.0632447417199e-06
